year,month,month_num,date,nationality,female,male,undefined,total
2012,Diciembre,12,12/1/2012,Jamaica,16,42,0,58
2012,Diciembre,12,12/1/2012,Japon,184,396,0,580
2012,Diciembre,12,12/1/2012,Jordania,5,6,0,11
2012,Diciembre,12,12/1/2012,Kazajistan,2,2,0,4
2012,Diciembre,12,12/1/2012,Kenia,2,7,0,9
2012,Diciembre,12,12/1/2012,Kirguistan,0,1,0,1
2012,Diciembre,12,12/1/2012,Kuwait,0,6,0,6
2012,Diciembre,12,12/1/2012,Letonia,10,15,0,25
2012,Diciembre,12,12/1/2012,Lituania,17,12,0,29
2012,Diciembre,12,12/1/2012,Libano,17,35,0,52
2012,Diciembre,12,12/1/2012,Libia,0,7,0,7
2012,Diciembre,12,12/1/2012,Liechtenstein,4,6,0,10
2012,Diciembre,12,12/1/2012,Luxemburgo,5,13,0,18
2012,Diciembre,12,12/1/2012,Macedonia,1,0,0,1
2012,Diciembre,12,12/1/2012,Madagascar,0,1,0,1
2012,Diciembre,12,12/1/2012,Malasia,11,27,0,38
2012,Diciembre,12,12/1/2012,Malta,1,5,0,6
2012,Diciembre,12,12/1/2012,Marruecos,1,8,0,9
2012,Diciembre,12,12/1/2012,Mauricio,1,2,0,3
2012,Diciembre,12,12/1/2012,Mauritania,0,1,0,1
2012,Diciembre,12,12/1/2012,Mexico,2651,4958,0,7609
2012,Diciembre,12,12/1/2012,Republica de Moldavia,1,1,0,2
2012,Diciembre,12,12/1/2012,Monaco,3,0,0,3
2012,Diciembre,12,12/1/2012,Mongolia,1,0,0,1
2012,Diciembre,12,12/1/2012,Montenegro,0,1,0,1
2012,Diciembre,12,12/1/2012,Mozambique,1,4,0,5
2012,Diciembre,12,12/1/2012,Nepal,1,1,0,2
2012,Diciembre,12,12/1/2012,Nicaragua,68,84,0,152
2012,Diciembre,12,12/1/2012,Nigeria,2,10,0,12
2012,Diciembre,12,12/1/2012,Noruega,190,259,0,449
2012,Diciembre,12,12/1/2012,Nueva Zelanda,68,149,0,217
2012,Diciembre,12,12/1/2012,Oman,1,0,0,1
2012,Diciembre,12,12/1/2012,Pakistan,0,14,0,14
2012,Diciembre,12,12/1/2012,Panama,1324,2095,0,3419
2012,Diciembre,12,12/1/2012,Paraguay,96,95,0,191
2012,Diciembre,12,12/1/2012,Peru,2733,3986,0,6719
2012,Diciembre,12,12/1/2012,Palestina,1,0,0,1
2012,Diciembre,12,12/1/2012,Polonia,98,131,0,229
2012,Diciembre,12,12/1/2012,Portugal,100,328,0,428
2012,Diciembre,12,12/1/2012,Qatar,0,5,0,5
2012,Diciembre,12,12/1/2012,Reino Unido de Gran Bretaña e Irlanda del Norte,780,1806,0,2586
2012,Diciembre,12,12/1/2012,Republica CentroÁfricana,1,0,0,1
2012,Diciembre,12,12/1/2012,Federacion de Rusia,164,262,0,426
2012,Diciembre,12,12/1/2012,Republica Dominicana,298,556,0,854
2012,Diciembre,12,12/1/2012,Rumania,39,74,0,113
2012,Diciembre,12,12/1/2012,San Marino,0,3,0,3
2012,Diciembre,12,12/1/2012,San  Vicente y las Granadinas,1,1,0,2
2012,Diciembre,12,12/1/2012,Santa Lucia,6,4,0,10
2012,Diciembre,12,12/1/2012,Santa Sede/Ciudad del Vaticano,0,1,0,1
2012,Diciembre,12,12/1/2012,Senegal,0,4,0,4
2012,Diciembre,12,12/1/2012,Serbia,8,12,0,20
2012,Diciembre,12,12/1/2012,Singapur,6,16,0,22
2012,Diciembre,12,12/1/2012,Republica Árabe Siria,1,2,0,3
2012,Diciembre,12,12/1/2012,Sri Lanka,0,2,0,2
2012,Diciembre,12,12/1/2012,Sudafrica,35,76,0,111
2012,Diciembre,12,12/1/2012,Suecia,364,583,0,947
2012,Diciembre,12,12/1/2012,Suiza,551,981,0,1532
2012,Diciembre,12,12/1/2012,Surinam,3,2,0,5
2012,Diciembre,12,12/1/2012,Taiwan,54,76,0,130
2012,Diciembre,12,12/1/2012,Tailandia,1,8,0,9
2012,Diciembre,12,12/1/2012,Tibet/Region Autonoma de China,0,2,0,2
2012,Diciembre,12,12/1/2012,Territorio Antartico Britanico/Territorio Britanico de Ultramar,2,4,0,6
2012,Diciembre,12,12/1/2012,Tanzania,0,3,0,3
2012,Diciembre,12,12/1/2012,Trinidad y Tobago,54,78,0,132
2012,Diciembre,12,12/1/2012,Tunez,1,3,0,4
2012,Diciembre,12,12/1/2012,Turquia,34,104,0,138
2012,Diciembre,12,12/1/2012,Ucrania,24,35,0,59
2012,Diciembre,12,12/1/2012,Uruguay,208,421,0,629
2012,Diciembre,12,12/1/2012,Venezuela,14518,16682,0,31200
2012,Diciembre,12,12/1/2012,Vietnam,8,8,0,16
2012,Diciembre,12,12/1/2012,Zambia,0,1,0,1
2013,Enero,1,1/1/2013,Albania,1,1,0,2
2013,Enero,1,1/1/2013,Alemania,1512,2321,0,3833
2013,Enero,1,1/1/2013,Andorra,5,9,0,14
2013,Enero,1,1/1/2013,Angola,0,9,0,9
2013,Enero,1,1/1/2013,Antigua y Barbuda,2,1,0,3
2013,Enero,1,1/1/2013,Paises Bajos,880,1418,0,2298
2013,Enero,1,1/1/2013,Arabia Saudita,1,12,0,13
2013,Enero,1,1/1/2013,Argelia,0,6,0,6
2013,Enero,1,1/1/2013,Argentina,7199,7403,0,14602
2013,Enero,1,1/1/2013,Republica de Armenia,1,1,0,2
2013,Enero,1,1/1/2013,Aruba,6,6,0,12
2013,Enero,1,1/1/2013,Australia,413,696,0,1109
2013,Enero,1,1/1/2013,Austria,141,317,0,458
2013,Enero,1,1/1/2013,Azerbaiyan,1,1,0,2
2013,Enero,1,1/1/2013,Bahamas,3,7,0,10
2013,Enero,1,1/1/2013,Bahrein,0,1,0,1
2013,Enero,1,1/1/2013,Bangladesh,2,5,0,7
2013,Enero,1,1/1/2013,Barbados,7,2,0,9
2013,Enero,1,1/1/2013,Republica de Belarus,5,8,0,13
2013,Enero,1,1/1/2013,Belgica,144,384,0,528
2013,Enero,1,1/1/2013,Belice,3,8,0,11
2013,Enero,1,1/1/2013,Benin,0,1,0,1
2013,Enero,1,1/1/2013,Bolivia,519,637,0,1156
2013,Enero,1,1/1/2013,Bosnia y Herzegovina,1,2,0,3
2013,Enero,1,1/1/2013,Brasil,3325,4440,0,7765
2013,Enero,1,1/1/2013,Bulgaria,15,14,0,29
2013,Enero,1,1/1/2013,Burkina Faso,1,1,0,2
2013,Enero,1,1/1/2013,Islas Caiman/Territorio Britanico de Ultramar,4,17,0,21
2013,Enero,1,1/1/2013,Camerun,0,6,0,6
2013,Enero,1,1/1/2013,Canada,2088,2940,0,5028
2013,Enero,1,1/1/2013,España,2448,5751,0,8199
2013,Enero,1,1/1/2013,Republica Democratica del Congo,0,2,0,2
2013,Enero,1,1/1/2013,Republica de Corea,210,455,0,665
2013,Enero,1,1/1/2013,Costa de Marfil,1,0,0,1
2013,Enero,1,1/1/2013,Costa Rica,1090,1297,0,2387
2013,Enero,1,1/1/2013,Croacia,7,40,0,47
2013,Enero,1,1/1/2013,Cuba,157,255,0,412
2013,Enero,1,1/1/2013,Curazao,4,2,0,6
2013,Enero,1,1/1/2013,Republica Checa,53,92,0,145
2013,Enero,1,1/1/2013,Chile,2988,3984,0,6972
2013,Enero,1,1/1/2013,China,147,392,0,539
2013,Enero,1,1/1/2013,Chipre,1,4,0,5
2013,Enero,1,1/1/2013,Dinamarca,81,156,0,237
2013,Enero,1,1/1/2013,Dominica,4,5,0,9
2013,Enero,1,1/1/2013,Ecuador,3192,5194,0,8386
2013,Enero,1,1/1/2013,Egipto,6,22,0,28
2013,Enero,1,1/1/2013,El Salvador,474,699,0,1173
2013,Enero,1,1/1/2013,Emiratos Árabes,0,9,0,9
2013,Enero,1,1/1/2013,Eslovaquia,29,52,0,81
2013,Enero,1,1/1/2013,Eslovenia,24,35,0,59
2013,Enero,1,1/1/2013,Estados Unidos de America,7108,14701,0,21809
2013,Enero,1,1/1/2013,Estonia,15,18,0,33
2013,Enero,1,1/1/2013,Etiopia,2,1,0,3
2013,Enero,1,1/1/2013,Filipinas,23,101,0,124
2013,Enero,1,1/1/2013,Finlandia,68,98,0,166
2013,Enero,1,1/1/2013,Francia,1379,2306,0,3685
2013,Enero,1,1/1/2013,Gabon,1,1,0,2
2013,Enero,1,1/1/2013,Georgia,2,0,0,2
2013,Enero,1,1/1/2013,Ghana,0,3,0,3
2013,Enero,1,1/1/2013,Grecia,9,63,0,72
2013,Enero,1,1/1/2013,Guatemala,251,534,0,785
2013,Enero,1,1/1/2013,Guyana,7,18,0,25
2013,Enero,1,1/1/2013,Guinea Bissau,0,1,0,1
2013,Enero,1,1/1/2013,Guayana Francesa/Departamento de Ultramar Frances,0,1,0,1
2013,Enero,1,1/1/2013,Haiti,3,20,0,23
2013,Enero,1,1/1/2013,Honduras,164,223,0,387
2013,Enero,1,1/1/2013,Hong Kong,0,2,0,2
2013,Enero,1,1/1/2013,Hungria,19,44,0,63
2013,Enero,1,1/1/2013,India,47,267,0,314
2013,Enero,1,1/1/2013,Indonesia,5,23,0,28
2013,Enero,1,1/1/2013,Iran,4,8,0,12
2013,Enero,1,1/1/2013,Republica de Irlanda,62,149,0,211
2013,Enero,1,1/1/2013,Islandia,2,7,0,9
2013,Enero,1,1/1/2013,Isla de Man,78,203,0,281
2013,Enero,1,1/1/2013,Isla Johnston,0,1,0,1
2013,Enero,1,1/1/2013,Israel,97,444,0,541
2013,Enero,1,1/1/2013,Islas Aland/Provincia de Finlandia,2,0,0,2
2013,Enero,1,1/1/2013,Italia,702,2390,0,3092
2013,Enero,1,1/1/2013,Jamaica,16,27,0,43
2013,Enero,1,1/1/2013,Islas Marianas del Norte,0,1,0,1
2013,Enero,1,1/1/2013,Japon,140,492,0,632
2013,Enero,1,1/1/2013,Jordania,0,2,0,2
2013,Enero,1,1/1/2013,Kenia,3,4,0,7
2013,Enero,1,1/1/2013,Kirguistan,3,1,0,4
2013,Enero,1,1/1/2013,Kuwait,0,1,0,1
2013,Enero,1,1/1/2013,Letonia,11,30,0,41
2013,Enero,1,1/1/2013,Lituania,17,16,0,33
2013,Enero,1,1/1/2013,Libano,21,39,0,60
2013,Enero,1,1/1/2013,Liechtenstein,1,0,0,1
2013,Enero,1,1/1/2013,Luxemburgo,8,13,0,21
2013,Enero,1,1/1/2013,Macedonia,0,2,0,2
2013,Enero,1,1/1/2013,Malasia,10,12,0,22
2013,Enero,1,1/1/2013,Malawi,0,1,0,1
2013,Enero,1,1/1/2013,Malta,0,1,0,1
2013,Enero,1,1/1/2013,Marruecos,1,15,0,16
2013,Enero,1,1/1/2013,Mauricio,0,1,0,1
2013,Enero,1,1/1/2013,Mexico,2027,4300,0,6327
2013,Enero,1,1/1/2013,Republica de Moldavia,2,0,0,2
2013,Enero,1,1/1/2013,Monaco,0,2,0,2
2013,Enero,1,1/1/2013,Mongolia,2,0,0,2
2013,Enero,1,1/1/2013,Montenegro,2,0,0,2
2013,Enero,1,1/1/2013,Mozambique,0,4,0,4
2013,Enero,1,1/1/2013,Myanmar,0,2,0,2
2013,Enero,1,1/1/2013,Nepal,0,3,0,3
2013,Enero,1,1/1/2013,Nicaragua,89,79,0,168
2013,Enero,1,1/1/2013,Nigeria,3,12,0,15
2013,Enero,1,1/1/2013,Noruega,102,202,0,304
2013,Enero,1,1/1/2013,Nueva Zelanda,55,89,0,144
2013,Enero,1,1/1/2013,Pakistan,1,14,0,15
2013,Enero,1,1/1/2013,Panama,1077,1632,0,2709
2013,Enero,1,1/1/2013,Paraguay,118,134,0,252
2013,Enero,1,1/1/2013,Peru,2878,4201,0,7079
2013,Enero,1,1/1/2013,Polonia,98,160,0,258
2013,Enero,1,1/1/2013,Portugal,133,475,0,608
2013,Enero,1,1/1/2013,Puerto Rico/Territorio de Estados Unidos,1,4,0,5
2013,Enero,1,1/1/2013,Qatar,2,22,0,24
2013,Enero,1,1/1/2013,Reino Unido de Gran Bretaña e Irlanda del Norte,656,1467,0,2123
2013,Enero,1,1/1/2013,Federacion de Rusia,350,431,0,781
2013,Enero,1,1/1/2013,Republica Dominicana,291,440,0,731
2013,Enero,1,1/1/2013,Rumania,37,57,0,94
2013,Enero,1,1/1/2013,Rwanda,0,1,0,1
2013,Enero,1,1/1/2013,Samoa Occidental,1,0,0,1
2013,Enero,1,1/1/2013,San  Vicente y las Granadinas,0,2,0,2
2013,Enero,1,1/1/2013,Santa Lucia,10,4,0,14
2013,Enero,1,1/1/2013,Santa Sede/Ciudad del Vaticano,0,1,0,1
2013,Enero,1,1/1/2013,Senegal,0,1,0,1
2013,Enero,1,1/1/2013,Serbia,5,5,0,10
2013,Enero,1,1/1/2013,Sierra Leona,0,2,0,2
2013,Enero,1,1/1/2013,Singapur,16,26,0,42
2013,Enero,1,1/1/2013,Republica Árabe Siria,2,2,0,4
2013,Enero,1,1/1/2013,Sri Lanka,0,9,0,9
2013,Enero,1,1/1/2013,Sudafrica,41,77,0,118
2013,Enero,1,1/1/2013,Suecia,229,410,0,639
2013,Enero,1,1/1/2013,Suiza,432,738,0,1170
2013,Enero,1,1/1/2013,Surinam,12,19,0,31
2013,Enero,1,1/1/2013,Taiwan,38,73,0,111
2013,Enero,1,1/1/2013,Tailandia,1,5,0,6
2013,Enero,1,1/1/2013,Tibet/Region Autonoma de China,0,1,0,1
2013,Enero,1,1/1/2013,Territorio Antartico Britanico/Territorio Britanico de Ultramar,4,2,0,6
2013,Enero,1,1/1/2013,Tanzania,1,3,0,4
2013,Enero,1,1/1/2013,Togo,0,3,0,3
2013,Enero,1,1/1/2013,Trinidad y Tobago,28,72,0,100
2013,Enero,1,1/1/2013,Tunez,3,1,0,4
2013,Enero,1,1/1/2013,Turkmenistan,2,0,0,2
2013,Enero,1,1/1/2013,Turquia,62,146,0,208
2013,Enero,1,1/1/2013,Ucrania,38,45,0,83
2013,Enero,1,1/1/2013,Uganda,0,2,0,2
2013,Enero,1,1/1/2013,Uruguay,313,418,0,731
2013,Enero,1,1/1/2013,Uzbekistan,1,0,0,1
2013,Enero,1,1/1/2013,Venezuela,9778,11645,0,21423
2013,Enero,1,1/1/2013,Vietnam,1,1,0,2
2013,Enero,1,1/1/2013,Yugoslavia,1,0,0,1
2013,Enero,1,1/1/2013,Zambia,0,1,0,1
2013,Enero,1,1/1/2013,Zimbabue,0,2,0,2
2013,Enero,1,1/1/2013,Desconocido,1,0,0,1
2013,Febrero,2,2/1/2013,Afganistan,0,1,0,1
2013,Febrero,2,2/1/2013,Albania,3,0,0,3
2013,Febrero,2,2/1/2013,Alemania,1513,2454,0,3967
2013,Febrero,2,2/1/2013,Andorra,1,11,0,12
2013,Febrero,2,2/1/2013,Angola,0,2,0,2
2013,Febrero,2,2/1/2013,Antigua y Barbuda,0,3,0,3
2013,Febrero,2,2/1/2013,Paises Bajos,930,1517,0,2447
2013,Febrero,2,2/1/2013,Arabia Saudita,0,4,0,4
2013,Febrero,2,2/1/2013,Argelia,1,2,0,3
2013,Febrero,2,2/1/2013,Argentina,5280,6493,0,11773
2013,Febrero,2,2/1/2013,Republica de Armenia,2,1,0,3
2013,Febrero,2,2/1/2013,Aruba,10,8,0,18
2013,Febrero,2,2/1/2013,Australia,293,594,0,887
2013,Febrero,2,2/1/2013,Austria,127,278,0,405
2013,Febrero,2,2/1/2013,Azerbaiyan,0,3,0,3
2013,Febrero,2,2/1/2013,Bahamas,5,13,0,18
2013,Febrero,2,2/1/2013,Bangladesh,0,20,0,20
2013,Febrero,2,2/1/2013,Barbados,2,3,0,5
2013,Febrero,2,2/1/2013,Republica de Belarus,5,1,0,6
2013,Febrero,2,2/1/2013,Belgica,164,342,0,506
2013,Febrero,2,2/1/2013,Belice,5,12,0,17
2013,Febrero,2,2/1/2013,Benin,1,0,0,1
2013,Febrero,2,2/1/2013,Bermudas/Territorio Britanico de Ultramar,2,1,0,3
2013,Febrero,2,2/1/2013,Bolivia,1068,862,0,1930
2013,Febrero,2,2/1/2013,Bosnia y Herzegovina,1,1,0,2
2013,Febrero,2,2/1/2013,Brasil,2793,3759,0,6552
2013,Febrero,2,2/1/2013,Bulgaria,13,7,0,20
2013,Febrero,2,2/1/2013,Burundi,0,1,0,1
2013,Febrero,2,2/1/2013,Islas Caiman/Territorio Britanico de Ultramar,2,2,0,4
2013,Febrero,2,2/1/2013,Camerun,3,3,0,6
2013,Febrero,2,2/1/2013,Canada,2055,2881,0,4936
2013,Febrero,2,2/1/2013,España,2041,5360,0,7401
2013,Febrero,2,2/1/2013,Republica Democratica del Congo,1,2,0,3
2013,Febrero,2,2/1/2013,Republica de Corea,126,419,0,545
2013,Febrero,2,2/1/2013,Costa de Marfil,0,3,0,3
2013,Febrero,2,2/1/2013,Costa Rica,956,1159,0,2115
2013,Febrero,2,2/1/2013,Croacia,19,27,0,46
2013,Febrero,2,2/1/2013,Cuba,128,237,0,365
2013,Febrero,2,2/1/2013,Curazao,14,13,0,27
2013,Febrero,2,2/1/2013,Republica Checa,47,83,0,130
2013,Febrero,2,2/1/2013,Chile,4852,5336,0,10188
2013,Febrero,2,2/1/2013,China,178,412,0,590
2013,Febrero,2,2/1/2013,Chipre,0,5,0,5
2013,Febrero,2,2/1/2013,Dinamarca,104,175,0,279
2013,Febrero,2,2/1/2013,Dominica,4,2,0,6
2013,Febrero,2,2/1/2013,Ecuador,4552,5534,0,10086
2013,Febrero,2,2/1/2013,Egipto,1,15,0,16
2013,Febrero,2,2/1/2013,El Salvador,626,857,0,1483
2013,Febrero,2,2/1/2013,Emiratos Árabes,1,7,0,8
2013,Febrero,2,2/1/2013,Eslovaquia,11,33,0,44
2013,Febrero,2,2/1/2013,Eslovenia,27,37,0,64
2013,Febrero,2,2/1/2013,Estados Unidos de America,8222,17433,0,25655
2013,Febrero,2,2/1/2013,Estonia,19,15,0,34
2013,Febrero,2,2/1/2013,Etiopia,2,6,0,8
2013,Febrero,2,2/1/2013,Islas Fiji,0,2,0,2
2013,Febrero,2,2/1/2013,Filipinas,23,98,0,121
2013,Febrero,2,2/1/2013,Finlandia,52,105,0,157
2013,Febrero,2,2/1/2013,Francia,1158,2130,0,3288
2013,Febrero,2,2/1/2013,Gabon,2,2,0,4
2013,Febrero,2,2/1/2013,Gambia,0,2,0,2
2013,Febrero,2,2/1/2013,Georgia,7,2,0,9
2013,Febrero,2,2/1/2013,Ghana,1,5,0,6
2013,Febrero,2,2/1/2013,Granada,1,0,0,1
2013,Febrero,2,2/1/2013,Grecia,30,73,0,103
2013,Febrero,2,2/1/2013,Guatemala,353,728,0,1081
2013,Febrero,2,2/1/2013,Guyana,10,5,0,15
2013,Febrero,2,2/1/2013,Guinea Ecuatorial,0,1,0,1
2013,Febrero,2,2/1/2013,Haiti,17,18,0,35
2013,Febrero,2,2/1/2013,Honduras,228,288,0,516
2013,Febrero,2,2/1/2013,Hungria,29,49,0,78
2013,Febrero,2,2/1/2013,India,43,293,0,336
2013,Febrero,2,2/1/2013,Indonesia,11,22,0,33
2013,Febrero,2,2/1/2013,Iran,3,10,0,13
2013,Febrero,2,2/1/2013,Republica de Irlanda,54,131,0,185
2013,Febrero,2,2/1/2013,Islandia,3,4,0,7
2013,Febrero,2,2/1/2013,Isla de Man,79,172,0,251
2013,Febrero,2,2/1/2013,Israel,88,485,0,573
2013,Febrero,2,2/1/2013,Islas Aland/Provincia de Finlandia,1,0,0,1
2013,Febrero,2,2/1/2013,Italia,600,2037,0,2637
2013,Febrero,2,2/1/2013,Jamaica,20,29,0,49
2013,Febrero,2,2/1/2013,Islas Salomon,1,0,0,1
2013,Febrero,2,2/1/2013,Japon,185,498,0,683
2013,Febrero,2,2/1/2013,Jordania,4,7,0,11
2013,Febrero,2,2/1/2013,Kazajistan,4,3,0,7
2013,Febrero,2,2/1/2013,Kenia,4,10,0,14
2013,Febrero,2,2/1/2013,Kirguistan,1,0,0,1
2013,Febrero,2,2/1/2013,Kuwait,0,6,0,6
2013,Febrero,2,2/1/2013,Republica de Kosovo,0,1,0,1
2013,Febrero,2,2/1/2013,Letonia,9,17,0,26
2013,Febrero,2,2/1/2013,Lituania,11,32,0,43
2013,Febrero,2,2/1/2013,Libano,18,25,0,43
2013,Febrero,2,2/1/2013,Liberia,2,1,0,3
2013,Febrero,2,2/1/2013,Libia,0,2,0,2
2013,Febrero,2,2/1/2013,Liechtenstein,2,0,0,2
2013,Febrero,2,2/1/2013,Luxemburgo,9,9,0,18
2013,Febrero,2,2/1/2013,Macedonia,0,1,0,1
2013,Febrero,2,2/1/2013,Madagascar,1,0,0,1
2013,Febrero,2,2/1/2013,Malasia,16,21,0,37
2013,Febrero,2,2/1/2013,Malawi,1,0,0,1
2013,Febrero,2,2/1/2013,Malta,4,4,0,8
2013,Febrero,2,2/1/2013,Marruecos,4,6,0,10
2013,Febrero,2,2/1/2013,Mauricio,0,2,0,2
2013,Febrero,2,2/1/2013,Mauritania,3,1,0,4
2013,Febrero,2,2/1/2013,Mexico,1578,4430,0,6008
2013,Febrero,2,2/1/2013,Republica de Moldavia,1,4,0,5
2013,Febrero,2,2/1/2013,Mongolia,1,0,0,1
2013,Febrero,2,2/1/2013,Mozambique,0,1,0,1
2013,Febrero,2,2/1/2013,Nepal,0,4,0,4
2013,Febrero,2,2/1/2013,Nicaragua,68,79,0,147
2013,Febrero,2,2/1/2013,Nigeria,3,16,0,19
2013,Febrero,2,2/1/2013,Niger,0,1,0,1
2013,Febrero,2,2/1/2013,Noruega,80,152,0,232
2013,Febrero,2,2/1/2013,Nueva Zelanda,41,83,0,124
2013,Febrero,2,2/1/2013,Oman,0,2,0,2
2013,Febrero,2,2/1/2013,Pakistan,1,22,0,23
2013,Febrero,2,2/1/2013,Panama,1178,1638,0,2816
2013,Febrero,2,2/1/2013,Paraguay,204,219,0,423
2013,Febrero,2,2/1/2013,Peru,5600,5514,0,11114
2013,Febrero,2,2/1/2013,Palestina,2,1,0,3
2013,Febrero,2,2/1/2013,Polonia,113,161,0,274
2013,Febrero,2,2/1/2013,Portugal,125,337,0,462
2013,Febrero,2,2/1/2013,Puerto Rico/Territorio de Estados Unidos,0,1,0,1
2013,Febrero,2,2/1/2013,Qatar,1,78,0,79
2013,Febrero,2,2/1/2013,Reino Unido de Gran Bretaña e Irlanda del Norte,664,1439,0,2103
2013,Febrero,2,2/1/2013,Republica CentroÁfricana,0,3,0,3
2013,Febrero,2,2/1/2013,Federacion de Rusia,188,266,0,454
2013,Febrero,2,2/1/2013,Republica Dominicana,365,557,0,922
2013,Febrero,2,2/1/2013,Republica Democratica Popular de Corea,1,0,0,1
2013,Febrero,2,2/1/2013,Rumania,43,75,0,118
2013,Febrero,2,2/1/2013,San Cristobal y Nevis,0,3,0,3
2013,Febrero,2,2/1/2013,San  Vicente y las Granadinas,1,2,0,3
2013,Febrero,2,2/1/2013,Santa Lucia,1,2,0,3
2013,Febrero,2,2/1/2013,Senegal,0,1,0,1
2013,Febrero,2,2/1/2013,Serbia,9,16,0,25
2013,Febrero,2,2/1/2013,Singapur,9,14,0,23
2013,Febrero,2,2/1/2013,Republica Árabe Siria,1,2,0,3
2013,Febrero,2,2/1/2013,Sri Lanka,0,5,0,5
2013,Febrero,2,2/1/2013,Sudafrica,23,71,0,94
2013,Febrero,2,2/1/2013,Sudan,1,4,0,5
2013,Febrero,2,2/1/2013,Suecia,249,371,0,620
2013,Febrero,2,2/1/2013,Suiza,417,753,0,1170
2013,Febrero,2,2/1/2013,Surinam,11,22,0,33
2013,Febrero,2,2/1/2013,Suazilandia,1,0,0,1
2013,Febrero,2,2/1/2013,Taiwan,39,51,0,90
2013,Febrero,2,2/1/2013,Republica de Tayikistan,0,1,0,1
2013,Febrero,2,2/1/2013,Tailandia,16,14,0,30
2013,Febrero,2,2/1/2013,Tibet/Region Autonoma de China,1,4,0,5
2013,Febrero,2,2/1/2013,Territorio Antartico Britanico/Territorio Britanico de Ultramar,5,4,0,9
2013,Febrero,2,2/1/2013,Tanzania,1,4,0,5
2013,Febrero,2,2/1/2013,Togo,0,2,0,2
2013,Febrero,2,2/1/2013,Trinidad y Tobago,24,52,0,76
2013,Febrero,2,2/1/2013,Tunez,0,4,0,4
2013,Febrero,2,2/1/2013,Turquia,23,71,0,94
2013,Febrero,2,2/1/2013,Ucrania,20,20,0,40
2013,Febrero,2,2/1/2013,Uganda,2,2,0,4
2013,Febrero,2,2/1/2013,Uruguay,379,515,0,894
2013,Febrero,2,2/1/2013,Venezuela,11282,12646,0,23928
2013,Febrero,2,2/1/2013,Vietnam,1,0,0,1
2013,Febrero,2,2/1/2013,Republica Árabe de Yemen,0,1,0,1
2013,Febrero,2,2/1/2013,Zambia,0,2,0,2
2013,Febrero,2,2/1/2013,Zimbabue,0,1,0,1
2013,Febrero,2,2/1/2013,Desconocido,31,69,0,100
2013,Marzo,3,3/1/2013,Albania,2,2,0,4
2013,Marzo,3,3/1/2013,Alemania,1679,2570,0,4249
2013,Marzo,3,3/1/2013,Andorra,2,9,0,11
2013,Marzo,3,3/1/2013,Angola,0,1,0,1
2013,Marzo,3,3/1/2013,Antigua y Barbuda,0,2,0,2
2013,Marzo,3,3/1/2013,Paises Bajos,925,1527,0,2452
2013,Marzo,3,3/1/2013,Arabia Saudita,1,15,0,16
2013,Marzo,3,3/1/2013,Argelia,2,3,0,5
2013,Marzo,3,3/1/2013,Argentina,5615,6530,0,12145
2013,Marzo,3,3/1/2013,Republica de Armenia,0,1,0,1
2013,Marzo,3,3/1/2013,Aruba,2,0,0,2
2013,Marzo,3,3/1/2013,Australia,299,554,0,853
2013,Marzo,3,3/1/2013,Austria,126,277,0,403
2013,Marzo,3,3/1/2013,Azerbaiyan,1,0,0,1
2013,Marzo,3,3/1/2013,Bahamas,3,5,0,8
2013,Marzo,3,3/1/2013,Bangladesh,1,3,0,4
2013,Marzo,3,3/1/2013,Barbados,6,10,0,16
2013,Marzo,3,3/1/2013,Republica de Belarus,1,6,0,7
2013,Marzo,3,3/1/2013,Belgica,139,321,0,460
2013,Marzo,3,3/1/2013,Belice,4,14,0,18
2013,Marzo,3,3/1/2013,Bermudas/Territorio Britanico de Ultramar,3,1,0,4
2013,Marzo,3,3/1/2013,Bolivia,288,533,0,821
2013,Marzo,3,3/1/2013,Bosnia y Herzegovina,1,1,0,2
2013,Marzo,3,3/1/2013,Brasil,2158,3538,0,5696
2013,Marzo,3,3/1/2013,Bulgaria,8,9,0,17
2013,Marzo,3,3/1/2013,Butan,0,1,0,1
2013,Marzo,3,3/1/2013,Islas Caiman/Territorio Britanico de Ultramar,1,18,0,19
2013,Marzo,3,3/1/2013,Camboya,0,1,0,1
2013,Marzo,3,3/1/2013,Camerun,0,1,0,1
2013,Marzo,3,3/1/2013,Canada,1835,2552,0,4387
2013,Marzo,3,3/1/2013,España,2332,5362,0,7694
2013,Marzo,3,3/1/2013,Republica Democratica del Congo,0,1,0,1
2013,Marzo,3,3/1/2013,Republica de Corea,155,524,0,679
2013,Marzo,3,3/1/2013,Costa Rica,920,1272,0,2192
2013,Marzo,3,3/1/2013,Croacia,8,32,0,40
2013,Marzo,3,3/1/2013,Cuba,121,199,0,320
2013,Marzo,3,3/1/2013,Curazao,10,12,0,22
2013,Marzo,3,3/1/2013,Republica Checa,40,45,0,85
2013,Marzo,3,3/1/2013,Chile,2519,3732,0,6251
2013,Marzo,3,3/1/2013,China,186,545,0,731
2013,Marzo,3,3/1/2013,Chipre,1,2,0,3
2013,Marzo,3,3/1/2013,Dinamarca,85,181,0,266
2013,Marzo,3,3/1/2013,Dominica,1,2,0,3
2013,Marzo,3,3/1/2013,Ecuador,3456,5041,0,8497
2013,Marzo,3,3/1/2013,Egipto,1,32,0,33
2013,Marzo,3,3/1/2013,El Salvador,490,787,0,1277
2013,Marzo,3,3/1/2013,Emiratos Árabes,1,0,0,1
